#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,23 25 51.34,-22 03 10.0 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,350_m20_comissioning Tile 000
#TILING_DATE,2021 06 15 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,Re,GAL_MU_E_R,Mstar,priority,remaining_observations,Tile_number,COMPLETED,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyFibrePosition,fibre_type,fraction_plate_radius_X,fraction_plate_radius_Y,grads,gangs,gazAngs,gangs_gazAng,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
NA,Sky-A4-5,183.77509,-155.90952,NA,NA,NA,NA,352.2928431,-22.699589046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183775.09,-155909.52,1.0,S,0.813164115044248,-0.689865132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-6,176.06079,-164.57115,NA,NA,NA,NA,352.2582101,-22.735795348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176060.79,-164571.15,1.0,S,0.779030044247788,-0.72819092920354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-7,167.93867,-172.85157,NA,NA,NA,NA,352.221712,-22.77041679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167938.67,-172851.57,1.0,S,0.743091460176991,-0.764829955752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-1,-148.4702,-189.83588,NA,NA,NA,NA,350.7925594,-22.841614457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-148470.2,-189835.88,1.0,S,-0.656947787610619,-0.839981769911504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-2,-157.43205,-182.47249,NA,NA,NA,NA,350.7522198,-22.81080812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157432.05,-182472.49,1.0,S,-0.696601991150442,-0.807400398230088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-3,-166.02924,-174.68645,NA,NA,NA,NA,350.7135533,-22.778238843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166029.24,-174686.45,1.0,S,-0.734642654867257,-0.77294889380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-4,-174.24185,-166.49577,NA,NA,NA,NA,350.6766495,-22.743983002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174241.85,-166495.77,1.0,S,-0.770981637168142,-0.736706946902655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-5,-182.05086,-157.91943,NA,NA,NA,NA,350.6415941,-22.708121017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182050.86,-157919.43,1.0,S,-0.805534778761062,-0.698758539823009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-6,-189.43818,-148.97731,NA,NA,NA,NA,350.608468,-22.670737057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189438.18,-148977.31,1.0,S,-0.83822203539823,-0.659191637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-7,-194.75684,-138.53077,NA,NA,NA,NA,350.5842479,-22.627448383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194756.84,-138530.77,2.0,S,-0.86175592920354,-0.612968008849557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-1,-181.17025,158.92893,NA,NA,NA,NA,350.6533365,-21.388548521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181170.25,158928.93,1.0,S,-0.801638274336283,0.703225353982301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-2,-171.8753,166.07192,NA,NA,NA,NA,350.6946926,-21.358606393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171875.3,166071.92,2.0,S,-0.76051017699115,0.734831504424779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-3,-163.68583,174.14922,NA,NA,NA,NA,350.7315462,-21.32510006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163685.83,174149.22,2.0,S,-0.724273584070796,0.770571769911504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-4,-156.41534,183.34477,NA,NA,NA,NA,350.7646754,-21.287324448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156415.34,183344.77,1.0,S,-0.692103274336283,0.811260044247788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-5,-147.4127,190.65822,NA,NA,NA,NA,350.8050978,-21.257019025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147412.7,190658.22,1.0,S,-0.652268584070796,0.843620442477876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-6,-138.06861,197.53006,NA,NA,NA,NA,350.8470225,-21.228550259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138068.61,197530.06,1.0,S,-0.610923053097345,0.874026814159292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-7,-128.4047,203.94434,NA,NA,NA,NA,350.8903531,-21.201983274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128404.7,203944.34,1.0,S,-0.568162389380531,0.902408584070796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-8,-118.44464,209.88551,NA,NA,NA,NA,350.9349843,-21.17738156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118444.64,209885.51,1.0,S,-0.524091327433628,0.928696946902655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-1,-99.97981,217.08302,NA,NA,NA,NA,351.0173879,-21.147152798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99979.81,217083.02,2.0,S,-0.442388539823009,0.960544336283186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-2,-90.16757,223.49692,NA,NA,NA,NA,351.0615705,-21.121042349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90167.57,223496.92,1.0,S,-0.398971548672566,0.988924424778761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-3,-79.30977,227.57641,NA,NA,NA,NA,351.1101374,-21.10416505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79309.77,227576.41,1.0,S,-0.350928185840708,1.00697526548673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-4,-68.26826,231.12877,NA,NA,NA,NA,351.1595079,-21.089472865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68268.26,231128.77,1.0,S,-0.302071946902655,1.02269367256637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-5,-57.06862,234.14576,NA,NA,NA,NA,351.2095695,-21.07699924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57068.62,234145.76,1.0,S,-0.252516017699115,1.03604318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-6,-45.73679,236.62039,NA,NA,NA,NA,351.260208,-21.066772516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45736.79,236620.39,1.0,S,-0.20237517699115,1.04699287610619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-7,-34.29902,238.54693,NA,NA,NA,NA,351.3113083,-21.058815893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34299.02,238546.93,1.0,S,-0.151765575221239,1.05551738938053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-8,-22.78326,239.92079,NA,NA,NA,NA,351.3627476,-21.053147925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22783.26,239920.79,1.0,S,-0.100810884955752,1.0615964159292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-1,184.61356,154.91577,NA,NA,NA,NA,352.2903861,-21.405661904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184613.56,154915.77,1.0,S,0.816874159292035,0.685468008849557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-2,191.8534,145.85382,NA,NA,NA,NA,352.3229583,-21.443254673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191853.4,145853.82,1.0,S,0.848908849557522,0.645370884955752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-3,198.64884,136.45402,NA,NA,NA,NA,352.3535639,-21.482256051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198648.84,136454.02,1.0,S,0.878977168141593,0.603778849557522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-4,204.98415,126.73816,NA,NA,NA,NA,352.3821316,-21.5225766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204984.15,126738.16,1.0,S,0.907009513274336,0.560788318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-5,210.84465,116.72873,NA,NA,NA,NA,352.4085944,-21.564123939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210844.65,116728.73,1.0,S,0.93294092920354,0.516498805309734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-6,216.21677,106.44891,NA,NA,NA,NA,352.4328901,-21.606802777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216216.77,106448.91,1.0,S,0.956711371681416,0.471012876106195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-7,221.08806,95.92253,NA,NA,NA,NA,352.4549612,-21.650515067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221088.06,95922.53,1.0,S,0.978265752212389,0.424435973451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-8,225.44672,85.17533,NA,NA,NA,NA,352.474753,-21.695154761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225446.72,85175.33,1.0,S,0.99755185840708,0.376881991150442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-1,239.9828,-22.12059,NA,NA,NA,NA,352.5427523,-22.141430081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239982.8,-22120.59,1.0,S,1.06187079646018,-0.0978787168141593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-2,238.64054,-33.64155,NA,NA,NA,NA,352.5370286,-22.18941812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238640.54,-33641.55,1.0,S,1.05593159292035,-0.148856415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-3,236.74552,-45.08459,NA,NA,NA,NA,352.5288138,-22.237095394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236745.52,-45084.59,1.0,S,1.04754654867257,-0.199489336283186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-4,234.30213,-56.42319,NA,NA,NA,NA,352.5181248,-22.28435122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234302.13,-56423.19,1.0,S,1.03673508849558,-0.249660132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-5,231.31601,-67.6311,NA,NA,NA,NA,352.504984,-22.331075917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231316.01,-67631.1,1.0,S,1.02352216814159,-0.299252654867257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-6,227.79409,-78.68236,NA,NA,NA,NA,352.4894195,-22.37716088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227794.09,-78682.36,1.0,S,1.00793845132743,-0.34815203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-7,221.88761,-88.80815,NA,NA,NA,NA,352.4636399,-22.41965887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221887.61,-88808.15,2.0,S,0.981803584070796,-0.392956415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-8,219.17732,-100.21161,NA,NA,NA,NA,352.4511643,-22.466978752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219177.32,-100211.61,1.0,S,0.969811150442478,-0.443414203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-1,41.83481,-237.34134,NA,NA,NA,NA,351.6525921,-23.040387349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41834.81,-237341.34,1.0,S,0.185109778761062,-1.05018292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-2,30.36687,-239.07931,NA,NA,NA,NA,351.6007189,-23.047676865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30366.87,-239079.31,1.0,S,0.134366681415929,-1.05787305309735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-3,18.8286,-240.26349,NA,NA,NA,NA,351.5485209,-23.052646917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18828.6,-240263.49,1.0,S,0.083312389380531,-1.06311278761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-4,7.18656,-238.89193,NA,NA,NA,NA,351.4958699,-23.047520649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7186.56,-238891.93,2.0,S,0.0317989380530973,-1.0570439380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-5,-4.35197,-240.96083,NA,NA,NA,NA,351.4436441,-23.055586928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4351.97,-240960.83,1.0,S,-0.0192565044247788,-1.06619836283186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-6,-15.94057,-240.47237,NA,NA,NA,NA,351.3912133,-23.053549723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15940.57,-240472.37,1.0,S,-0.0705334955752212,-1.06403703539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-7,-27.49224,-239.4269,NA,NA,NA,NA,351.3389528,-23.049178809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27492.24,-239426.9,1.0,S,-0.121647079646018,-1.0594110619469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-8,-38.97879,-237.82707,NA,NA,NA,NA,351.2869926,-23.042485363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38978.79,-237827.07,1.0,S,-0.172472522123894,-1.05233216814159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-1,-58.36925,-233.82492,NA,NA,NA,NA,351.1992987,-23.025734241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58369.25,-233824.92,1.0,S,-0.258271017699115,-1.03462353982301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-2,-69.55194,-230.74573,NA,NA,NA,NA,351.1487405,-23.012844062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69551.94,-230745.73,1.0,S,-0.307751946902655,-1.02099880530973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-3,-80.57354,-227.13205,NA,NA,NA,NA,351.0989252,-22.997715742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80573.54,-227132.05,1.0,S,-0.356520088495575,-1.00500907079646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-4,-90.64987,-221.14158,NA,NA,NA,NA,351.0531988,-22.973202347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90649.87,-221141.58,2.0,S,-0.401105619469027,-0.978502566371681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-5,-102.03172,-218.33596,NA,NA,NA,NA,351.001991,-22.960892403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102031.72,-218335.96,1.0,S,-0.45146778761062,-0.966088318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-6,-112.41861,-213.17391,NA,NA,NA,NA,350.9551003,-22.939283979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112418.61,-213173.91,1.0,S,-0.497427477876106,-0.943247389380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-7,-122.54511,-207.51809,NA,NA,NA,NA,350.9094082,-22.915610572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122545.11,-207518.09,1.0,S,-0.542235,-0.918221637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-8,-132.38652,-201.3824,NA,NA,NA,NA,350.8650275,-22.889931221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132386.52,-201382.4,1.0,S,-0.585781061946903,-0.891072566371681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-1,-207.18967,-123.09956,NA,NA,NA,NA,350.5290554,-22.562595266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207189.67,-123099.56,1.0,S,-0.916768451327434,-0.544688318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-2,-212.87255,-112.98823,NA,NA,NA,NA,350.5037084,-22.520358702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-212872.55,-112988.23,1.0,S,-0.941913938053097,-0.499947920353982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-3,-218.06235,-102.61518,NA,NA,NA,NA,350.4806061,-22.477039636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-218062.35,-102615.18,1.0,S,-0.964877654867257,-0.454049469026549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-4,-222.74704,-92.00444,NA,NA,NA,NA,350.4598006,-22.43273928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-222747.04,-92004.44,1.0,S,-0.985606371681416,-0.407099292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-5,-226.91579,-81.18059,NA,NA,NA,NA,350.4413383,-22.387561054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-226915.79,-81180.59,1.0,S,-1.00405216814159,-0.359206150442478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-6,-230.55892,-70.1687,NA,NA,NA,NA,350.4252604,-22.341610331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-230558.92,-70168.7,1.0,S,-1.02017221238938,-0.310480973451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-7,-233.66801,-58.99428,NA,NA,NA,NA,350.411602,-22.294994213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-233668.01,-58994.28,1.0,S,-1.03392924778761,-0.261036637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-8,-234.27497,-47.28889,NA,NA,NA,NA,350.4086519,-22.246341473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-234274.97,-47288.89,2.0,S,-1.03661491150442,-0.209242876106195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
